statenum,QUARTER,wagebins,count,pop,cpi,MW,TREATMENT
47,2006Q2,51,3480,2246785,109.133333333333,7.55,0
47,2006Q2,85,19936,2246785,109.133333333333,7.55,0
47,2006Q2,37,12033,2246785,109.133333333333,7.55,0
47,2006Q2,109,981,2246785,109.133333333333,7.55,0
47,2006Q2,77,8629,2246785,109.133333333333,7.55,0
47,2006Q2,83,5202,2246785,109.133333333333,7.55,0
47,2006Q2,125,3012,2246785,109.133333333333,7.55,0
47,2006Q2,103,12536,2246785,109.133333333333,7.55,0
47,2006Q2,53,5414,2246785,109.133333333333,7.55,0
47,2006Q2,110,3411,2246785,109.133333333333,7.55,0
47,2006Q2,67,5957,2246785,109.133333333333,7.55,0
47,2006Q2,54,12508,2246785,109.133333333333,7.55,0
47,2006Q2,145,5266,2246785,109.133333333333,7.55,0
47,2006Q2,81,7325,2246785,109.133333333333,7.55,0
47,2006Q2,91,2985,2246785,109.133333333333,7.55,0
47,2006Q2,126,3491,2246785,109.133333333333,7.55,0
47,2006Q2,56,3551,2246785,109.133333333333,7.55,0
47,2006Q2,65,9321,2246785,109.133333333333,7.55,0
47,2006Q2,124,7749,2246785,109.133333333333,7.55,0
47,2006Q2,95,10970,2246785,109.133333333333,7.55,0
47,2006Q2,148,3319,2246785,109.133333333333,7.55,0
47,2006Q2,106,6090,2246785,109.133333333333,7.55,0
47,2006Q2,115,4634,2246785,109.133333333333,7.55,0
47,2006Q2,127,5494,2246785,109.133333333333,7.55,0
47,2006Q2,96,6680,2246785,109.133333333333,7.55,0
47,2006Q2,86,5287,2246785,109.133333333333,7.55,0
47,2006Q2,44,6306,2246785,109.133333333333,7.55,0
47,2006Q2,68,15941,2246785,109.133333333333,7.55,0
47,2006Q2,31,1336,2246785,109.133333333333,7.55,0
47,2006Q2,49,6608,2246785,109.133333333333,7.55,0
47,2006Q2,48,6888,2246785,109.133333333333,7.55,0
47,2006Q2,131,6938,2246785,109.133333333333,7.55,0
47,2006Q2,122,8246,2246785,109.133333333333,7.55,0
47,2006Q2,80,21762,2246785,109.133333333333,7.55,0
47,2006Q2,73,9737,2246785,109.133333333333,7.55,0
47,2006Q2,60,10265,2246785,109.133333333333,7.55,0
47,2006Q2,116,4975,2246785,109.133333333333,7.55,0
47,2006Q2,129,1869,2246785,109.133333333333,7.55,0
47,2006Q2,133,2359,2246785,109.133333333333,7.55,0
47,2006Q2,153,3807,2246785,109.133333333333,7.55,0
47,2006Q2,107,1741,2246785,109.133333333333,7.55,0
47,2006Q2,146,3333,2246785,109.133333333333,7.55,0
47,2006Q2,105,4090,2246785,109.133333333333,7.55,0
47,2006Q2,84,8350,2246785,109.133333333333,7.55,0
47,2006Q2,138,1796,2246785,109.133333333333,7.55,0
47,2006Q2,30,833,2246785,109.133333333333,7.55,0
47,2006Q2,42,3139,2246785,109.133333333333,7.55,0
47,2006Q2,120,6575,2246785,109.133333333333,7.55,0
47,2006Q2,152,1626,2246785,109.133333333333,7.55,0
47,2006Q2,92,6440,2246785,109.133333333333,7.55,0
47,2006Q2,39,6114,2246785,109.133333333333,7.55,0
47,2006Q2,159,3102,2246785,109.133333333333,7.55,0
47,2006Q2,97,3027,2246785,109.133333333333,7.55,0
47,2006Q2,132,2993,2246785,109.133333333333,7.55,0
47,2006Q2,104,2743,2246785,109.133333333333,7.55,0
47,2006Q2,112,1786,2246785,109.133333333333,7.55,0
47,2006Q2,139,2588,2246785,109.133333333333,7.55,0
47,2006Q2,137,1820,2246785,109.133333333333,7.55,0
47,2006Q2,46,5456,2246785,109.133333333333,7.55,0
47,2006Q2,32,1053,2246785,109.133333333333,7.55,0
47,2006Q2,155,4502,2246785,109.133333333333,7.55,0
47,2006Q2,22,588,2246785,109.133333333333,7.55,0
47,2006Q2,147,2913,2246785,109.133333333333,7.55,0
47,2006Q2,119,1904,2246785,109.133333333333,7.55,0
47,2006Q2,118,2148,2246785,109.133333333333,7.55,0
47,2006Q2,142,3277,2246785,109.133333333333,7.55,0
47,2006Q2,55,3124,2246785,109.133333333333,7.55,0
47,2006Q2,24,844,2246785,109.133333333333,7.55,0
47,2006Q2,121,523,2246785,109.133333333333,7.55,0
47,2006Q2,134,1549,2246785,109.133333333333,7.55,0
47,2006Q2,18,832,2246785,109.133333333333,7.55,0
47,2006Q2,29,711,2246785,109.133333333333,7.55,0
47,2006Q2,143,930,2246785,109.133333333333,7.55,0
47,2006Q2,128,2211,2246785,109.133333333333,7.55,0
47,2006Q2,157,876,2246785,109.133333333333,7.55,0
47,2006Q2,27,171,2246785,109.133333333333,7.55,0
47,2006Q2,21,394,2246785,109.133333333333,7.55,0
47,2006Q2,26,652,2246785,109.133333333333,7.55,0
47,2006Q2,15,254,2246785,109.133333333333,7.55,0
47,2006Q2,23,431,2246785,109.133333333333,7.55,0
47,2006Q2,160,998,2246785,109.133333333333,7.55,0
47,2006Q2,28,315,2246785,109.133333333333,7.55,0
47,2006Q2,20,472,2246785,109.133333333333,7.55,0
47,2006Q2,16,251,2246785,109.133333333333,7.55,0
47,2006Q3,58,6318,2251551,109.2,7.55,0
47,2006Q3,95,9265,2251551,109.2,7.55,0
47,2006Q3,43,22774,2251551,109.2,7.55,0
47,2006Q3,150,7968,2251551,109.2,7.55,0
47,2006Q3,33,7818,2251551,109.2,7.55,0
47,2006Q3,144,7678,2251551,109.2,7.55,0
47,2006Q3,36,36897,2251551,109.2,7.55,0
47,2006Q3,44,9854,2251551,109.2,7.55,0
47,2006Q3,139,2463,2251551,109.2,7.55,0
47,2006Q3,53,5143,2251551,109.2,7.55,0
47,2006Q3,131,4587,2251551,109.2,7.55,0
47,2006Q3,108,24126,2251551,109.2,7.55,0
47,2006Q3,61,16380,2251551,109.2,7.55,0
47,2006Q3,127,3748,2251551,109.2,7.55,0
47,2006Q3,45,12684,2251551,109.2,7.55,0
47,2006Q3,75,21867,2251551,109.2,7.55,0
47,2006Q3,90,12544,2251551,109.2,7.55,0
47,2006Q3,59,14443,2251551,109.2,7.55,0
47,2006Q3,41,9144,2251551,109.2,7.55,0
47,2006Q3,135,12812,2251551,109.2,7.55,0
47,2006Q3,66,24707,2251551,109.2,7.55,0
47,2006Q3,72,10167,2251551,109.2,7.55,0
47,2006Q3,52,22378,2251551,109.2,7.55,0
47,2006Q3,40,20657,2251551,109.2,7.55,0
47,2006Q3,37,20005,2251551,109.2,7.55,0
47,2006Q3,103,11812,2251551,109.2,7.55,0
47,2006Q3,159,2052,2251551,109.2,7.55,0
47,2006Q3,15,416,2251551,109.2,7.55,0
47,2006Q3,126,4162,2251551,109.2,7.55,0
47,2006Q3,99,11378,2251551,109.2,7.55,0
47,2006Q3,50,8993,2251551,109.2,7.55,0
47,2006Q3,113,13904,2251551,109.2,7.55,0
47,2006Q3,47,44801,2251551,109.2,7.55,0
47,2006Q3,110,4580,2251551,109.2,7.55,0
47,2006Q3,98,6350,2251551,109.2,7.55,0
47,2006Q3,92,7127,2251551,109.2,7.55,0
47,2006Q3,101,5762,2251551,109.2,7.55,0
47,2006Q3,68,15506,2251551,109.2,7.55,0
47,2006Q3,38,40437,2251551,109.2,7.55,0
47,2006Q3,80,25698,2251551,109.2,7.55,0
47,2006Q3,85,19400,2251551,109.2,7.55,0
47,2006Q3,129,6115,2251551,109.2,7.55,0
47,2006Q3,116,4514,2251551,109.2,7.55,0
47,2006Q3,86,12137,2251551,109.2,7.55,0
47,2006Q3,69,4342,2251551,109.2,7.55,0
47,2006Q3,154,4153,2251551,109.2,7.55,0
47,2006Q3,106,5543,2251551,109.2,7.55,0
47,2006Q3,148,5012,2251551,109.2,7.55,0
47,2006Q3,145,5231,2251551,109.2,7.55,0
47,2006Q3,125,3068,2251551,109.2,7.55,0
47,2006Q3,29,918,2251551,109.2,7.55,0
47,2006Q3,71,29186,2251551,109.2,7.55,0
47,2006Q3,91,4288,2251551,109.2,7.55,0
47,2006Q3,70,15043,2251551,109.2,7.55,0
47,2006Q3,82,8760,2251551,109.2,7.55,0
47,2006Q3,57,22118,2251551,109.2,7.55,0
47,2006Q3,84,10133,2251551,109.2,7.55,0
47,2006Q3,123,2956,2251551,109.2,7.55,0
47,2006Q3,117,16251,2251551,109.2,7.55,0
47,2006Q3,111,3143,2251551,109.2,7.55,0
47,2006Q3,83,5339,2251551,109.2,7.55,0
47,2006Q3,67,4161,2251551,109.2,7.55,0
47,2006Q3,89,12558,2251551,109.2,7.55,0
47,2006Q3,120,5231,2251551,109.2,7.55,0
47,2006Q3,87,10309,2251551,109.2,7.55,0
47,2006Q3,105,4565,2251551,109.2,7.55,0
47,2006Q3,93,4844,2251551,109.2,7.55,0
47,2006Q3,94,25104,2251551,109.2,7.55,0
47,2006Q3,49,11231,2251551,109.2,7.55,0
47,2006Q3,48,6293,2251551,109.2,7.55,0
47,2006Q3,79,8679,2251551,109.2,7.55,0
47,2006Q3,114,2324,2251551,109.2,7.55,0
47,2006Q3,27,1218,2251551,109.2,7.55,0
47,2006Q3,141,12853,2251551,109.2,7.55,0
47,2006Q3,77,10838,2251551,109.2,7.55,0
47,2006Q3,78,9889,2251551,109.2,7.55,0
47,2006Q3,138,2375,2251551,109.2,7.55,0
47,2006Q3,137,1918,2251551,109.2,7.55,0
47,2006Q3,30,862,2251551,109.2,7.55,0
47,2006Q3,65,7465,2251551,109.2,7.55,0
47,2006Q3,25,292,2251551,109.2,7.55,0
47,2006Q3,146,6693,2251551,109.2,7.55,0
47,2006Q3,81,9460,2251551,109.2,7.55,0
47,2006Q3,60,8842,2251551,109.2,7.55,0
47,2006Q3,153,2389,2251551,109.2,7.55,0
47,2006Q3,56,10507,2251551,109.2,7.55,0
47,2006Q3,39,9235,2251551,109.2,7.55,0
47,2006Q3,62,7479,2251551,109.2,7.55,0
47,2006Q3,64,5530,2251551,109.2,7.55,0
47,2006Q3,74,6825,2251551,109.2,7.55,0
47,2006Q3,102,5611,2251551,109.2,7.55,0
47,2006Q3,54,12382,2251551,109.2,7.55,0
47,2006Q3,140,7595,2251551,109.2,7.55,0
47,2006Q3,128,2699,2251551,109.2,7.55,0
47,2006Q3,130,5075,2251551,109.2,7.55,0
47,2006Q3,55,4051,2251551,109.2,7.55,0
47,2006Q3,118,3208,2251551,109.2,7.55,0
47,2006Q3,115,3887,2251551,109.2,7.55,0
47,2006Q3,112,4260,2251551,109.2,7.55,0
47,2006Q3,73,9516,2251551,109.2,7.55,0
47,2006Q3,97,3664,2251551,109.2,7.55,0
47,2006Q3,107,2076,2251551,109.2,7.55,0
47,2006Q3,136,4880,2251551,109.2,7.55,0
47,2006Q3,96,5946,2251551,109.2,7.55,0
47,2006Q3,158,3471,2251551,109.2,7.55,0
47,2006Q3,46,6759,2251551,109.2,7.55,0
47,2006Q3,160,2114,2251551,109.2,7.55,0
47,2006Q3,63,8240,2251551,109.2,7.55,0
47,2006Q3,100,2692,2251551,109.2,7.55,0
47,2006Q3,35,6498,2251551,109.2,7.55,0
47,2006Q3,42,12480,2251551,109.2,7.55,0
47,2006Q3,155,2084,2251551,109.2,7.55,0
47,2006Q3,133,1987,2251551,109.2,7.55,0
47,2006Q3,51,3417,2251551,109.2,7.55,0
47,2006Q3,88,7548,2251551,109.2,7.55,0
47,2006Q3,34,3729,2251551,109.2,7.55,0
47,2006Q3,119,2771,2251551,109.2,7.55,0
47,2006Q3,26,1640,2251551,109.2,7.55,0
47,2006Q3,124,4557,2251551,109.2,7.55,0
47,2006Q3,31,1060,2251551,109.2,7.55,0
47,2006Q3,122,6964,2251551,109.2,7.55,0
47,2006Q3,142,2928,2251551,109.2,7.55,0
47,2006Q3,28,470,2251551,109.2,7.55,0
47,2006Q3,17,292,2251551,109.2,7.55,0
47,2006Q3,134,1815,2251551,109.2,7.55,0
47,2006Q3,121,1431,2251551,109.2,7.55,0
47,2006Q3,76,6995,2251551,109.2,7.55,0
47,2006Q3,143,1100,2251551,109.2,7.55,0
47,2006Q3,149,2449,2251551,109.2,7.55,0
47,2006Q3,20,440,2251551,109.2,7.55,0
47,2006Q3,32,501,2251551,109.2,7.55,0
47,2006Q3,152,1572,2251551,109.2,7.55,0
47,2006Q3,151,1591,2251551,109.2,7.55,0
47,2006Q3,132,3252,2251551,109.2,7.55,0
47,2006Q3,16,195,2251551,109.2,7.55,0
47,2006Q3,157,2476,2251551,109.2,7.55,0
47,2006Q3,109,1742,2251551,109.2,7.55,0
47,2006Q3,147,4007,2251551,109.2,7.55,0
47,2006Q3,24,810,2251551,109.2,7.55,0
47,2006Q3,104,1774,2251551,109.2,7.55,0
47,2006Q3,18,799,2251551,109.2,7.55,0
47,2006Q3,156,751,2251551,109.2,7.55,0
47,2006Q3,22,1029,2251551,109.2,7.55,0
47,2006Q3,23,274,2251551,109.2,7.55,0
47,2006Q3,19,459,2251551,109.2,7.55,0
47,2006Q3,21,327,2251551,109.2,7.55,0
47,2006Q4,57,13612,2256331,109.5,7.55,0
47,2006Q4,52,21225,2256331,109.5,7.55,0
47,2006Q4,99,8172,2256331,109.5,7.55,0
47,2006Q4,102,5921,2256331,109.5,7.55,0
47,2006Q4,47,45515,2256331,109.5,7.55,0
47,2006Q4,60,8074,2256331,109.5,7.55,0
47,2006Q4,45,12317,2256331,109.5,7.55,0
47,2006Q4,36,36528,2256331,109.5,7.55,0
47,2006Q4,87,12044,2256331,109.5,7.55,0
47,2006Q4,61,16721,2256331,109.5,7.55,0
47,2006Q4,59,13765,2256331,109.5,7.55,0
47,2006Q4,38,37582,2256331,109.5,7.55,0
47,2006Q4,73,7478,2256331,109.5,7.55,0
47,2006Q4,95,6072,2256331,109.5,7.55,0
47,2006Q4,88,6779,2256331,109.5,7.55,0
47,2006Q4,106,4581,2256331,109.5,7.55,0
47,2006Q4,103,11946,2256331,109.5,7.55,0
47,2006Q4,66,15762,2256331,109.5,7.55,0
47,2006Q4,37,16145,2256331,109.5,7.55,0
47,2006Q4,92,6399,2256331,109.5,7.55,0
47,2006Q4,131,5532,2256331,109.5,7.55,0
47,2006Q4,127,3346,2256331,109.5,7.55,0
47,2006Q4,63,10703,2256331,109.5,7.55,0
47,2006Q4,71,17291,2256331,109.5,7.55,0
47,2006Q4,81,10765,2256331,109.5,7.55,0
47,2006Q4,94,15717,2256331,109.5,7.55,0
47,2006Q4,43,14686,2256331,109.5,7.55,0
47,2006Q4,96,4705,2256331,109.5,7.55,0
47,2006Q4,69,5375,2256331,109.5,7.55,0
47,2006Q4,78,9451,2256331,109.5,7.55,0
47,2006Q4,75,22980,2256331,109.5,7.55,0
47,2006Q4,117,17551,2256331,109.5,7.55,0
47,2006Q4,136,5123,2256331,109.5,7.55,0
47,2006Q4,64,5902,2256331,109.5,7.55,0
47,2006Q4,137,2455,2256331,109.5,7.55,0
47,2006Q4,54,16442,2256331,109.5,7.55,0
47,2006Q4,148,4416,2256331,109.5,7.55,0
47,2006Q4,126,4886,2256331,109.5,7.55,0
47,2006Q4,85,20622,2256331,109.5,7.55,0
47,2006Q4,105,4923,2256331,109.5,7.55,0
47,2006Q4,144,6540,2256331,109.5,7.55,0
47,2006Q4,51,3647,2256331,109.5,7.55,0
47,2006Q4,113,7682,2256331,109.5,7.55,0
47,2006Q4,80,17217,2256331,109.5,7.55,0
47,2006Q4,142,3013,2256331,109.5,7.55,0
47,2006Q4,152,2135,2256331,109.5,7.55,0
47,2006Q4,67,5941,2256331,109.5,7.55,0
47,2006Q4,76,6531,2256331,109.5,7.55,0
47,2006Q4,41,11611,2256331,109.5,7.55,0
47,2006Q4,72,8995,2256331,109.5,7.55,0
47,2006Q4,55,4373,2256331,109.5,7.55,0
47,2006Q4,116,4835,2256331,109.5,7.55,0
47,2006Q4,150,6965,2256331,109.5,7.55,0
47,2006Q4,86,13466,2256331,109.5,7.55,0
47,2006Q4,143,2160,2256331,109.5,7.55,0
47,2006Q4,97,5244,2256331,109.5,7.55,0
47,2006Q4,108,18643,2256331,109.5,7.55,0
47,2006Q4,53,6446,2256331,109.5,7.55,0
47,2006Q4,141,7762,2256331,109.5,7.55,0
47,2006Q4,40,20328,2256331,109.5,7.55,0
47,2006Q4,114,1639,2256331,109.5,7.55,0
47,2006Q4,104,2388,2256331,109.5,7.55,0
47,2006Q4,149,5227,2256331,109.5,7.55,0
47,2006Q4,119,4233,2256331,109.5,7.55,0
47,2006Q4,50,6489,2256331,109.5,7.55,0
47,2006Q4,147,6761,2256331,109.5,7.55,0
47,2006Q4,46,7766,2256331,109.5,7.55,0
47,2006Q4,123,3020,2256331,109.5,7.55,0
47,2006Q4,77,9284,2256331,109.5,7.55,0
47,2006Q4,156,820,2256331,109.5,7.55,0
47,2006Q4,29,947,2256331,109.5,7.55,0
47,2006Q4,79,15960,2256331,109.5,7.55,0
47,2006Q4,140,10574,2256331,109.5,7.55,0
47,2006Q4,84,16963,2256331,109.5,7.55,0
47,2006Q4,44,8018,2256331,109.5,7.55,0
47,2006Q4,107,6012,2256331,109.5,7.55,0
47,2006Q4,89,12057,2256331,109.5,7.55,0
47,2006Q4,65,13081,2256331,109.5,7.55,0
47,2006Q4,135,10830,2256331,109.5,7.55,0
47,2006Q4,160,1176,2256331,109.5,7.55,0
47,2006Q4,122,5107,2256331,109.5,7.55,0
47,2006Q4,145,5738,2256331,109.5,7.55,0
47,2006Q4,159,2116,2256331,109.5,7.55,0
47,2006Q4,129,4584,2256331,109.5,7.55,0
47,2006Q4,68,12601,2256331,109.5,7.55,0
47,2006Q4,124,4798,2256331,109.5,7.55,0
47,2006Q4,110,5127,2256331,109.5,7.55,0
47,2006Q4,70,29406,2256331,109.5,7.55,0
47,2006Q4,49,8556,2256331,109.5,7.55,0
47,2006Q4,35,7071,2256331,109.5,7.55,0
47,2006Q4,158,2673,2256331,109.5,7.55,0
47,2006Q4,118,3217,2256331,109.5,7.55,0
47,2006Q4,27,1142,2256331,109.5,7.55,0
47,2006Q4,100,3595,2256331,109.5,7.55,0
47,2006Q4,112,11575,2256331,109.5,7.55,0
47,2006Q4,83,6144,2256331,109.5,7.55,0
47,2006Q4,90,8455,2256331,109.5,7.55,0
47,2006Q4,42,23201,2256331,109.5,7.55,0
47,2006Q4,74,8498,2256331,109.5,7.55,0
47,2006Q4,62,7784,2256331,109.5,7.55,0
47,2006Q4,33,4910,2256331,109.5,7.55,0
47,2006Q4,82,10272,2256331,109.5,7.55,0
47,2006Q4,155,2263,2256331,109.5,7.55,0
47,2006Q4,115,5744,2256331,109.5,7.55,0
47,2006Q4,130,4679,2256331,109.5,7.55,0
47,2006Q4,153,737,2256331,109.5,7.55,0
47,2006Q4,39,12459,2256331,109.5,7.55,0
47,2006Q4,134,7308,2256331,109.5,7.55,0
47,2006Q4,93,10717,2256331,109.5,7.55,0
47,2006Q4,111,3416,2256331,109.5,7.55,0
47,2006Q4,48,3935,2256331,109.5,7.55,0
47,2006Q4,139,2934,2256331,109.5,7.55,0
47,2006Q4,26,314,2256331,109.5,7.55,0
47,2006Q4,121,3878,2256331,109.5,7.55,0
47,2006Q4,128,3211,2256331,109.5,7.55,0
47,2006Q4,120,3043,2256331,109.5,7.55,0
47,2006Q4,125,3585,2256331,109.5,7.55,0
47,2006Q4,32,545,2256331,109.5,7.55,0
47,2006Q4,154,2243,2256331,109.5,7.55,0
47,2006Q4,151,1016,2256331,109.5,7.55,0
47,2006Q4,101,5966,2256331,109.5,7.55,0
47,2006Q4,58,4210,2256331,109.5,7.55,0
47,2006Q4,133,3151,2256331,109.5,7.55,0
47,2006Q4,109,1215,2256331,109.5,7.55,0
47,2006Q4,132,2338,2256331,109.5,7.55,0
47,2006Q4,98,9210,2256331,109.5,7.55,0
47,2006Q4,34,2576,2256331,109.5,7.55,0
47,2006Q4,138,2736,2256331,109.5,7.55,0
47,2006Q4,30,977,2256331,109.5,7.55,0
47,2006Q4,91,2768,2256331,109.5,7.55,0
47,2006Q4,56,20386,2256331,109.5,7.55,0
47,2006Q4,28,1200,2256331,109.5,7.55,0
47,2006Q4,146,4013,2256331,109.5,7.55,0
47,2006Q4,23,212,2256331,109.5,7.55,0
47,2006Q4,25,249,2256331,109.5,7.55,0
47,2006Q4,17,195,2256331,109.5,7.55,0
47,2006Q4,31,515,2256331,109.5,7.55,0
47,2006Q4,157,3468,2256331,109.5,7.55,0
47,2006Q4,22,593,2256331,109.5,7.55,0
47,2006Q4,19,298,2256331,109.5,7.55,0
47,2006Q4,21,215,2256331,109.5,7.55,0
47,2006Q4,24,116,2256331,109.5,7.55,0
47,2006Q4,15,118,2256331,109.5,7.55,0
48,2006Q1,61,47514,7991090,108.666666666667,7,0
48,2006Q1,100,23727,7991090,108.666666666667,7,0
48,2006Q1,47,100721,7991090,108.666666666667,7,0
48,2006Q1,63,18945,7991090,108.666666666667,7,0
48,2006Q1,80,87857,7991090,108.666666666667,7,0
48,2006Q1,103,17639,7991090,108.666666666667,7,0
48,2006Q1,132,37414,7991090,108.666666666667,7,0
48,2006Q1,40,54982,7991090,108.666666666667,7,0
48,2006Q1,105,10319,7991090,108.666666666667,7,0
48,2006Q1,113,63263,7991090,108.666666666667,7,0
48,2006Q1,59,42707,7991090,108.666666666667,7,0
48,2006Q1,108,18247,7991090,108.666666666667,7,0
48,2006Q1,104,60379,7991090,108.666666666667,7,0
48,2006Q1,154,10569,7991090,108.666666666667,7,0
48,2006Q1,57,126620,7991090,108.666666666667,7,0
48,2006Q1,118,95786,7991090,108.666666666667,7,0
48,2006Q1,158,16128,7991090,108.666666666667,7,0
48,2006Q1,68,55099,7991090,108.666666666667,7,0
48,2006Q1,45,32376,7991090,108.666666666667,7,0
48,2006Q1,73,47072,7991090,108.666666666667,7,0
48,2006Q1,99,52064,7991090,108.666666666667,7,0
48,2006Q1,85,91364,7991090,108.666666666667,7,0
48,2006Q1,76,56731,7991090,108.666666666667,7,0
48,2006Q1,74,23036,7991090,108.666666666667,7,0
48,2006Q1,89,37059,7991090,108.666666666667,7,0
48,2006Q1,136,50543,7991090,108.666666666667,7,0
48,2006Q1,66,103469,7991090,108.666666666667,7,0
48,2006Q1,107,15674,7991090,108.666666666667,7,0
48,2006Q1,52,100027,7991090,108.666666666667,7,0
48,2006Q1,157,12809,7991090,108.666666666667,7,0
48,2006Q1,142,23974,7991090,108.666666666667,7,0
48,2006Q1,145,23415,7991090,108.666666666667,7,0
48,2006Q1,75,40984,7991090,108.666666666667,7,0
48,2006Q1,122,17540,7991090,108.666666666667,7,0
48,2006Q1,127,39564,7991090,108.666666666667,7,0
48,2006Q1,106,15657,7991090,108.666666666667,7,0
48,2006Q1,36,64769,7991090,108.666666666667,7,0
48,2006Q1,125,23567,7991090,108.666666666667,7,0
48,2006Q1,43,101922,7991090,108.666666666667,7,0
48,2006Q1,38,94416,7991090,108.666666666667,7,0
48,2006Q1,71,153294,7991090,108.666666666667,7,0
48,2006Q1,94,74738,7991090,108.666666666667,7,0
48,2006Q1,70,13905,7991090,108.666666666667,7,0
48,2006Q1,32,2836,7991090,108.666666666667,7,0
48,2006Q1,159,23847,7991090,108.666666666667,7,0
48,2006Q1,92,17202,7991090,108.666666666667,7,0
48,2006Q1,124,11744,7991090,108.666666666667,7,0
48,2006Q1,39,19633,7991090,108.666666666667,7,0
48,2006Q1,95,67921,7991090,108.666666666667,7,0
48,2006Q1,135,9391,7991090,108.666666666667,7,0
48,2006Q1,147,34781,7991090,108.666666666667,7,0
48,2006Q1,64,31698,7991090,108.666666666667,7,0
48,2006Q1,60,19781,7991090,108.666666666667,7,0
48,2006Q1,33,81837,7991090,108.666666666667,7,0
48,2006Q1,67,17551,7991090,108.666666666667,7,0
48,2006Q1,34,10777,7991090,108.666666666667,7,0
48,2006Q1,50,35812,7991090,108.666666666667,7,0
48,2006Q1,56,10643,7991090,108.666666666667,7,0
48,2006Q1,88,15488,7991090,108.666666666667,7,0
48,2006Q1,148,3449,7991090,108.666666666667,7,0
48,2006Q1,109,74564,7991090,108.666666666667,7,0
48,2006Q1,53,13897,7991090,108.666666666667,7,0
48,2006Q1,110,7163,7991090,108.666666666667,7,0
48,2006Q1,126,13665,7991090,108.666666666667,7,0
48,2006Q1,146,14051,7991090,108.666666666667,7,0
48,2006Q1,58,16309,7991090,108.666666666667,7,0
48,2006Q1,115,11114,7991090,108.666666666667,7,0
48,2006Q1,77,22291,7991090,108.666666666667,7,0
48,2006Q1,101,29264,7991090,108.666666666667,7,0
48,2006Q1,49,16079,7991090,108.666666666667,7,0
48,2006Q1,93,20217,7991090,108.666666666667,7,0
48,2006Q1,83,27068,7991090,108.666666666667,7,0
48,2006Q1,150,14789,7991090,108.666666666667,7,0
48,2006Q1,90,35405,7991090,108.666666666667,7,0
48,2006Q1,86,16301,7991090,108.666666666667,7,0
48,2006Q1,27,1581,7991090,108.666666666667,7,0
48,2006Q1,98,22667,7991090,108.666666666667,7,0
48,2006Q1,133,12893,7991090,108.666666666667,7,0
48,2006Q1,111,15956,7991090,108.666666666667,7,0
48,2006Q1,155,15038,7991090,108.666666666667,7,0
48,2006Q1,129,6450,7991090,108.666666666667,7,0
48,2006Q1,102,37228,7991090,108.666666666667,7,0
48,2006Q1,91,49490,7991090,108.666666666667,7,0
48,2006Q1,149,6037,7991090,108.666666666667,7,0
48,2006Q1,97,25876,7991090,108.666666666667,7,0
48,2006Q1,82,40486,7991090,108.666666666667,7,0
48,2006Q1,140,13839,7991090,108.666666666667,7,0
48,2006Q1,55,36489,7991090,108.666666666667,7,0
48,2006Q1,30,2982,7991090,108.666666666667,7,0
48,2006Q1,65,29802,7991090,108.666666666667,7,0
48,2006Q1,78,31135,7991090,108.666666666667,7,0
48,2006Q1,62,76204,7991090,108.666666666667,7,0
48,2006Q1,151,18623,7991090,108.666666666667,7,0
48,2006Q1,96,10675,7991090,108.666666666667,7,0
48,2006Q1,128,8025,7991090,108.666666666667,7,0
48,2006Q1,134,4597,7991090,108.666666666667,7,0
48,2006Q1,141,37774,7991090,108.666666666667,7,0
48,2006Q1,137,17931,7991090,108.666666666667,7,0
48,2006Q1,139,10953,7991090,108.666666666667,7,0
48,2006Q1,35,16925,7991090,108.666666666667,7,0
48,2006Q1,114,5588,7991090,108.666666666667,7,0
48,2006Q1,24,1725,7991090,108.666666666667,7,0
48,2006Q1,79,22490,7991090,108.666666666667,7,0
48,2006Q1,121,15845,7991090,108.666666666667,7,0
48,2006Q1,37,15702,7991090,108.666666666667,7,0
48,2006Q1,84,20268,7991090,108.666666666667,7,0
48,2006Q1,116,18091,7991090,108.666666666667,7,0
48,2006Q1,54,11000,7991090,108.666666666667,7,0
48,2006Q1,46,20618,7991090,108.666666666667,7,0
48,2006Q1,31,5444,7991090,108.666666666667,7,0
48,2006Q1,42,9166,7991090,108.666666666667,7,0
48,2006Q1,160,15227,7991090,108.666666666667,7,0
48,2006Q1,130,13116,7991090,108.666666666667,7,0
48,2006Q1,72,9850,7991090,108.666666666667,7,0
48,2006Q1,117,7932,7991090,108.666666666667,7,0
48,2006Q1,131,14061,7991090,108.666666666667,7,0
48,2006Q1,29,3277,7991090,108.666666666667,7,0
48,2006Q1,81,8849,7991090,108.666666666667,7,0
48,2006Q1,143,12605,7991090,108.666666666667,7,0
48,2006Q1,48,54359,7991090,108.666666666667,7,0
48,2006Q1,44,14294,7991090,108.666666666667,7,0
48,2006Q1,87,36196,7991090,108.666666666667,7,0
48,2006Q1,26,665,7991090,108.666666666667,7,0
48,2006Q1,119,9476,7991090,108.666666666667,7,0
48,2006Q1,156,8875,7991090,108.666666666667,7,0
48,2006Q1,69,22003,7991090,108.666666666667,7,0
48,2006Q1,51,8965,7991090,108.666666666667,7,0
48,2006Q1,120,14296,7991090,108.666666666667,7,0
48,2006Q1,138,6050,7991090,108.666666666667,7,0
48,2006Q1,123,25366,7991090,108.666666666667,7,0
48,2006Q1,41,9273,7991090,108.666666666667,7,0
